Season,DayNum,T2_TeamID,T2_Score,T1_TeamID,T1_Score,NumOT,T2_FGM,T2_FGA,T2_FGM3,T2_FGA3,T2_FTM,T2_FTA,T2_OR,T2_DR,T2_Ast,T2_TO,T2_Stl,T2_Blk,T2_PF,T1_FGM,T1_FGA,T1_FGM3,T1_FGA3,T1_FTM,T1_FTA,T1_OR,T1_DR,T1_Ast,T1_TO,T1_Stl,T1_Blk,T1_PF,PointDiff,Label,T1_seed,T2_seed,Seed_diff
2005,139,1181,63,1280,55,0,19.0,50.0,8.0,21.0,17.0,21.0,13.0,30.0,8.0,16.0,8.0,6.0,22.0,20.0,62.0,4.0,13.0,11.0,21.0,18.0,21.0,9.0,10.0,7.0,5.0,19.0,-8,0,9,1,-8
2005,139,1257,76,1210,54,0,22.0,42.0,10.0,21.0,22.0,28.0,9.0,28.0,10.0,11.0,1.0,7.0,15.0,20.0,53.0,6.0,16.0,8.0,10.0,7.0,15.0,11.0,7.0,7.0,0.0,21.0,-22,0,5,4,-1
2005,139,1277,72,1436,61,0,27.0,56.0,2.0,12.0,16.0,22.0,12.0,27.0,12.0,9.0,4.0,4.0,16.0,22.0,70.0,7.0,22.0,10.0,14.0,23.0,18.0,5.0,9.0,4.0,0.0,19.0,-11,0,13,5,-8
2005,139,1301,65,1163,62,0,20.0,50.0,10.0,20.0,15.0,17.0,7.0,19.0,13.0,13.0,10.0,4.0,18.0,22.0,52.0,2.0,14.0,16.0,18.0,9.0,22.0,9.0,14.0,3.0,4.0,16.0,-3,0,2,10,8
2005,139,1314,92,1235,65,0,31.0,65.0,8.0,25.0,22.0,37.0,15.0,35.0,20.0,13.0,14.0,4.0,18.0,27.0,76.0,4.0,13.0,7.0,17.0,20.0,27.0,20.0,17.0,8.0,2.0,23.0,-27,0,9,1,-8
2005,139,1329,85,1356,77,0,25.0,46.0,6.0,12.0,29.0,33.0,8.0,22.0,18.0,14.0,3.0,0.0,23.0,23.0,56.0,6.0,19.0,25.0,30.0,12.0,16.0,14.0,11.0,8.0,0.0,28.0,-8,0,7,2,-5
2005,139,1437,76,1196,65,0,24.0,58.0,3.0,11.0,25.0,35.0,17.0,27.0,10.0,14.0,11.0,4.0,23.0,20.0,52.0,7.0,18.0,18.0,25.0,10.0,24.0,9.0,19.0,6.0,4.0,30.0,-11,0,4,5,1
2005,139,1458,71,1137,62,0,21.0,46.0,7.0,17.0,22.0,29.0,8.0,22.0,14.0,7.0,5.0,1.0,12.0,23.0,50.0,5.0,15.0,11.0,14.0,7.0,22.0,13.0,10.0,4.0,2.0,24.0,-9,0,14,6,-8
2005,143,1112,79,1329,78,0,31.0,47.0,7.0,14.0,10.0,17.0,8.0,23.0,17.0,14.0,3.0,5.0,17.0,29.0,66.0,10.0,23.0,10.0,13.0,16.0,11.0,17.0,8.0,10.0,0.0,17.0,-1,0,2,3,1
2005,143,1228,77,1454,63,0,28.0,57.0,9.0,20.0,12.0,15.0,8.0,25.0,20.0,9.0,7.0,2.0,20.0,22.0,57.0,7.0,29.0,12.0,18.0,13.0,22.0,12.0,12.0,4.0,3.0,12.0,-14,0,12,1,-11
2005,143,1257,93,1449,79,0,31.0,56.0,11.0,26.0,20.0,28.0,10.0,34.0,17.0,17.0,8.0,4.0,18.0,28.0,67.0,6.0,25.0,17.0,28.0,13.0,20.0,15.0,11.0,9.0,0.0,25.0,-14,0,1,4,3
2005,143,1452,65,1403,60,0,24.0,51.0,9.0,22.0,8.0,13.0,11.0,20.0,14.0,18.0,5.0,3.0,15.0,24.0,56.0,1.0,8.0,11.0,16.0,15.0,19.0,10.0,16.0,11.0,1.0,15.0,-5,0,6,7,1
2005,144,1246,62,1428,52,0,24.0,39.0,4.0,13.0,10.0,19.0,4.0,21.0,10.0,14.0,6.0,2.0,25.0,17.0,41.0,4.0,10.0,14.0,28.0,9.0,16.0,10.0,12.0,5.0,0.0,20.0,-10,0,6,2,-4
2005,144,1277,78,1181,68,0,27.0,65.0,5.0,14.0,19.0,23.0,16.0,22.0,12.0,16.0,13.0,0.0,22.0,22.0,51.0,7.0,23.0,17.0,24.0,9.0,24.0,8.0,22.0,11.0,2.0,22.0,-10,0,1,5,4
2005,144,1314,67,1437,66,0,20.0,48.0,8.0,19.0,19.0,24.0,12.0,30.0,11.0,17.0,3.0,3.0,24.0,23.0,61.0,8.0,28.0,12.0,19.0,14.0,19.0,7.0,9.0,5.0,5.0,21.0,-1,0,5,1,-4
2005,144,1458,65,1301,56,0,21.0,42.0,4.0,10.0,19.0,25.0,4.0,31.0,7.0,18.0,2.0,0.0,14.0,19.0,50.0,9.0,22.0,9.0,13.0,2.0,19.0,12.0,13.0,10.0,5.0,25.0,-9,0,10,6,-4
2005,145,1228,90,1112,89,1,28.444444444444443,63.11111111111112,14.22222222222222,31.11111111111111,8.88888888888889,13.333333333333334,12.444444444444445,16.0,18.666666666666668,11.555555555555555,10.666666666666666,1.7777777777777777,16.0,28.444444444444443,54.22222222222222,6.222222222222222,16.0,16.0,18.666666666666668,10.666666666666666,22.22222222222222,18.666666666666668,15.11111111111111,9.77777777777778,7.111111111111111,8.88888888888889,-1,0,3,1,-2
2005,145,1257,93,1452,85,1,28.444444444444443,51.55555555555556,9.77777777777778,24.88888888888889,16.0,25.77777777777778,13.333333333333334,16.88888888888889,16.88888888888889,9.77777777777778,7.111111111111111,3.555555555555556,16.0,23.11111111111111,41.77777777777778,16.0,24.0,13.333333333333334,16.88888888888889,3.555555555555556,13.333333333333334,20.444444444444443,12.444444444444445,4.444444444444445,1.7777777777777777,16.88888888888889,-8,0,7,4,-3
2005,146,1277,94,1246,88,2,24.0,51.2,8.0,15.2,19.2,24.0,13.6,18.4,12.0,10.4,4.8,2.4,16.0,24.8,55.2,7.2,15.2,13.6,18.4,12.8,16.8,11.2,8.8,5.6,2.4,20.0,-6,0,2,5,3
2005,146,1314,88,1458,82,0,34.0,64.0,5.0,16.0,15.0,18.0,12.0,21.0,19.0,9.0,5.0,5.0,15.0,30.0,61.0,11.0,24.0,11.0,13.0,10.0,19.0,17.0,12.0,5.0,0.0,17.0,-6,0,6,1,-5
2005,152,1228,72,1257,57,0,27.0,56.0,12.0,30.0,6.0,8.0,10.0,28.0,21.0,7.0,4.0,0.0,12.0,21.0,54.0,6.0,20.0,9.0,12.0,7.0,19.0,10.0,5.0,5.0,4.0,13.0,-15,0,4,1,-3
2005,152,1314,87,1277,71,0,35.0,71.0,6.0,20.0,11.0,17.0,13.0,38.0,18.0,13.0,5.0,6.0,17.0,25.0,74.0,7.0,23.0,14.0,18.0,15.0,27.0,15.0,12.0,10.0,4.0,19.0,-16,0,5,1,-4
2005,154,1314,75,1228,70,0,27.0,52.0,9.0,16.0,12.0,19.0,8.0,26.0,12.0,10.0,4.0,2.0,13.0,27.0,70.0,12.0,40.0,4.0,6.0,17.0,22.0,18.0,8.0,8.0,1.0,18.0,-5,0,1,1,0
2006,134,1284,71,1214,49,0,27.0,61.0,10.0,26.0,7.0,9.0,7.0,31.0,21.0,9.0,2.0,10.0,11.0,19.0,63.0,4.0,15.0,7.0,13.0,15.0,27.0,7.0,13.0,4.0,4.0,11.0,-22,0,16,16,0
2006,136,1104,90,1266,85,0,28.0,55.0,12.0,23.0,22.0,31.0,16.0,16.0,15.0,14.0,4.0,3.0,17.0,32.0,61.0,7.0,22.0,14.0,19.0,13.0,15.0,13.0,12.0,9.0,4.0,22.0,-5,0,7,10,3
2006,136,1130,88,1334,76,2,23.2,45.6,4.8,18.4,19.2,23.2,5.6,18.4,17.6,6.4,9.6,1.6,12.8,20.8,50.4,8.0,20.0,11.2,14.4,11.2,18.4,14.4,12.0,3.2,1.6,17.6,-12,0,13,4,-9
2006,136,1181,70,1380,54,0,24.0,49.0,5.0,15.0,17.0,20.0,9.0,26.0,15.0,20.0,9.0,8.0,11.0,22.0,62.0,4.0,13.0,6.0,10.0,16.0,16.0,8.0,16.0,14.0,4.0,20.0,-16,0,16,1,-15
2006,136,1196,76,1375,50,0,29.0,59.0,10.0,25.0,8.0,10.0,8.0,31.0,21.0,11.0,8.0,7.0,9.0,19.0,55.0,9.0,20.0,3.0,6.0,7.0,24.0,8.0,16.0,7.0,3.0,17.0,-26,0,14,3,-11
2006,136,1203,88,1423,85,1,27.55555555555556,58.66666666666666,8.88888888888889,19.55555555555556,14.22222222222222,19.55555555555556,13.333333333333334,16.88888888888889,14.22222222222222,8.88888888888889,5.333333333333333,0.8888888888888888,17.77777777777778,28.444444444444443,48.0,9.77777777777778,19.55555555555556,8.88888888888889,16.0,7.111111111111111,22.22222222222222,17.77777777777778,13.333333333333334,1.7777777777777777,0.8888888888888888,19.55555555555556,-3,0,9,8,-1
2006,136,1211,79,1462,75,0,26.0,50.0,6.0,12.0,21.0,27.0,8.0,25.0,11.0,10.0,4.0,4.0,25.0,21.0,51.0,10.0,28.0,23.0,33.0,10.0,21.0,14.0,8.0,4.0,1.0,20.0,-4,0,14,3,-11
2006,136,1228,78,1102,69,0,29.0,50.0,8.0,22.0,12.0,14.0,7.0,21.0,17.0,11.0,6.0,1.0,17.0,21.0,41.0,13.0,27.0,14.0,18.0,1.0,14.0,15.0,11.0,7.0,1.0,13.0,-9,0,13,4,-9
2006,136,1231,87,1361,83,0,35.0,71.0,8.0,26.0,9.0,16.0,15.0,16.0,14.0,9.0,11.0,0.0,16.0,31.0,55.0,10.0,18.0,11.0,15.0,10.0,26.0,15.0,16.0,7.0,2.0,19.0,-4,0,11,6,-5
2006,136,1261,80,1233,64,0,27.0,51.0,5.0,10.0,21.0,27.0,9.0,30.0,16.0,18.0,8.0,11.0,17.0,23.0,61.0,3.0,18.0,15.0,25.0,13.0,16.0,6.0,15.0,10.0,3.0,19.0,-16,0,13,4,-9
2006,136,1285,87,1305,79,0,29.0,56.0,6.0,12.0,23.0,27.0,10.0,22.0,18.0,8.0,2.0,2.0,12.0,33.0,70.0,5.0,18.0,8.0,10.0,17.0,19.0,15.0,9.0,5.0,7.0,23.0,-8,0,5,12,7
2006,136,1397,63,1457,61,0,24.0,53.0,5.0,21.0,10.0,14.0,11.0,22.0,12.0,13.0,6.0,6.0,15.0,22.0,56.0,7.0,24.0,10.0,17.0,15.0,20.0,14.0,15.0,7.0,3.0,15.0,-2,0,15,2,-13
2006,136,1401,66,1393,58,0,20.0,56.0,7.0,20.0,19.0,22.0,14.0,24.0,14.0,10.0,8.0,5.0,19.0,20.0,51.0,4.0,19.0,14.0,21.0,11.0,24.0,12.0,12.0,6.0,2.0,16.0,-8,0,5,12,7
2006,136,1417,78,1125,44,0,30.0,56.0,4.0,13.0,14.0,17.0,9.0,36.0,20.0,14.0,11.0,4.0,14.0,17.0,59.0,4.0,19.0,6.0,13.0,9.0,18.0,9.0,14.0,8.0,3.0,16.0,-34,0,15,2,-13
2006,136,1449,75,1429,61,0,28.0,59.0,12.0,27.0,7.0,8.0,5.0,17.0,16.0,7.0,11.0,1.0,14.0,25.0,51.0,3.0,13.0,8.0,10.0,9.0,26.0,14.0,22.0,3.0,2.0,14.0,-14,0,12,5,-7
2006,136,1454,82,1328,74,0,25.0,55.0,6.0,20.0,26.0,32.0,10.0,22.0,13.0,12.0,8.0,1.0,15.0,32.0,61.0,5.0,14.0,5.0,8.0,10.0,25.0,18.0,18.0,8.0,4.0,25.0,-8,0,6,11,5
2006,136,1455,86,1371,66,0,27.0,57.0,10.0,22.0,22.0,32.0,14.0,30.0,19.0,15.0,6.0,3.0,20.0,21.0,61.0,6.0,20.0,18.0,19.0,11.0,25.0,10.0,13.0,10.0,6.0,24.0,-20,0,10,7,-3
2006,137,1112,94,1458,75,0,35.0,59.0,5.0,10.0,19.0,23.0,11.0,25.0,19.0,9.0,9.0,6.0,19.0,25.0,58.0,10.0,20.0,15.0,22.0,12.0,15.0,19.0,10.0,4.0,3.0,17.0,-19,0,9,8,-1
2006,137,1133,77,1242,73,0,23.0,52.0,11.0,21.0,20.0,32.0,11.0,24.0,17.0,16.0,6.0,1.0,17.0,26.0,58.0,7.0,18.0,14.0,19.0,11.0,25.0,11.0,18.0,12.0,1.0,25.0,-4,0,4,13,9
2006,137,1137,59,1116,55,0,17.0,44.0,11.0,21.0,14.0,18.0,8.0,21.0,10.0,14.0,10.0,2.0,17.0,19.0,47.0,2.0,12.0,15.0,24.0,12.0,20.0,13.0,13.0,4.0,4.0,15.0,-4,0,8,9,1
2006,137,1163,72,1107,59,0,27.0,46.0,8.0,16.0,10.0,13.0,7.0,21.0,17.0,16.0,6.0,5.0,9.0,24.0,52.0,4.0,15.0,7.0,8.0,8.0,14.0,12.0,12.0,11.0,1.0,14.0,-13,0,16,1,-15
2006,137,1206,75,1277,65,0,29.0,49.0,5.0,12.0,12.0,26.0,10.0,30.0,7.0,14.0,4.0,6.0,10.0,26.0,60.0,10.0,26.0,3.0,5.0,6.0,18.0,17.0,10.0,2.0,2.0,23.0,-10,0,6,11,5
2006,137,1207,54,1320,49,0,20.0,46.0,5.0,19.0,9.0,14.0,8.0,24.0,15.0,9.0,4.0,4.0,12.0,17.0,48.0,7.0,26.0,8.0,12.0,9.0,22.0,10.0,8.0,4.0,3.0,15.0,-5,0,10,7,-3
2006,137,1246,69,1412,64,0,19.0,61.0,5.0,25.0,26.0,30.0,20.0,27.0,12.0,8.0,2.0,3.0,16.0,25.0,58.0,5.0,24.0,9.0,17.0,13.0,25.0,17.0,10.0,5.0,7.0,20.0,-5,0,9,8,-1
2006,137,1272,94,1331,78,0,37.0,61.0,11.0,22.0,9.0,16.0,12.0,21.0,16.0,13.0,10.0,2.0,21.0,28.0,53.0,7.0,15.0,15.0,20.0,7.0,17.0,14.0,13.0,4.0,4.0,17.0,-16,0,16,1,-15
2006,137,1301,58,1143,52,0,21.0,42.0,5.0,16.0,11.0,17.0,7.0,18.0,10.0,11.0,5.0,1.0,15.0,20.0,47.0,5.0,16.0,7.0,10.0,9.0,17.0,9.0,13.0,7.0,1.0,18.0,-6,0,7,10,3
2006,137,1314,69,1293,65,0,22.0,48.0,5.0,18.0,20.0,25.0,12.0,25.0,15.0,17.0,10.0,3.0,12.0,25.0,65.0,7.0,27.0,8.0,12.0,17.0,16.0,5.0,13.0,9.0,2.0,19.0,-4,0,14,3,-11
2006,137,1322,64,1234,63,0,23.0,60.0,9.0,23.0,9.0,14.0,14.0,17.0,17.0,11.0,9.0,4.0,21.0,18.0,41.0,6.0,18.0,21.0,26.0,9.0,27.0,10.0,19.0,4.0,5.0,17.0,-1,0,3,14,11
2006,137,1326,70,1172,62,0,26.0,65.0,5.0,22.0,13.0,23.0,15.0,28.0,10.0,4.0,2.0,4.0,13.0,26.0,68.0,5.0,22.0,5.0,7.0,14.0,30.0,13.0,9.0,1.0,3.0,20.0,-8,0,15,2,-13
2006,137,1338,79,1245,64,0,31.0,46.0,6.0,14.0,11.0,15.0,4.0,24.0,18.0,12.0,4.0,7.0,13.0,23.0,59.0,9.0,22.0,9.0,13.0,14.0,15.0,12.0,10.0,6.0,1.0,19.0,-15,0,12,5,-7
2006,137,1400,60,1335,52,0,18.0,45.0,2.0,10.0,22.0,26.0,14.0,28.0,7.0,11.0,4.0,6.0,14.0,17.0,53.0,10.0,27.0,8.0,13.0,11.0,10.0,10.0,8.0,4.0,1.0,20.0,-8,0,15,2,-13
2006,137,1437,58,1284,45,0,16.0,52.0,7.0,25.0,19.0,23.0,15.0,25.0,7.0,13.0,13.0,1.0,17.0,14.0,41.0,4.0,17.0,13.0,17.0,6.0,25.0,12.0,18.0,7.0,3.0,17.0,-13,0,16,1,-15
2006,137,1452,64,1356,46,0,22.0,50.0,11.0,32.0,9.0,11.0,9.0,22.0,15.0,11.0,8.0,3.0,10.0,20.0,47.0,4.0,13.0,2.0,4.0,6.0,20.0,12.0,15.0,7.0,2.0,14.0,-18,0,11,6,-5
2006,138,1130,69,1285,56,0,27.0,63.0,8.0,17.0,7.0,9.0,15.0,29.0,16.0,8.0,2.0,9.0,11.0,20.0,55.0,7.0,20.0,9.0,11.0,6.0,23.0,19.0,7.0,3.0,3.0,13.0,-13,0,12,4,-8
2006,138,1181,74,1203,61,0,21.0,44.0,6.0,16.0,26.0,37.0,9.0,30.0,12.0,18.0,4.0,10.0,15.0,21.0,68.0,5.0,18.0,14.0,19.0,19.0,20.0,10.0,14.0,8.0,3.0,29.0,-13,0,8,1,-7
2006,138,1196,82,1454,60,0,30.0,56.0,8.0,20.0,14.0,19.0,10.0,31.0,17.0,10.0,6.0,7.0,19.0,22.0,61.0,7.0,20.0,9.0,17.0,14.0,19.0,10.0,11.0,6.0,3.0,18.0,-22,0,11,3,-8
2006,138,1211,90,1231,80,0,28.0,61.0,2.0,11.0,32.0,41.0,14.0,27.0,13.0,7.0,9.0,2.0,14.0,31.0,69.0,16.0,36.0,2.0,6.0,14.0,24.0,18.0,13.0,2.0,3.0,29.0,-10,0,6,3,-3
2006,138,1261,58,1401,57,0,19.0,54.0,2.0,12.0,18.0,23.0,12.0,23.0,5.0,13.0,4.0,6.0,12.0,22.0,53.0,6.0,13.0,7.0,12.0,10.0,26.0,9.0,17.0,7.0,3.0,22.0,-1,0,12,4,-8
2006,138,1417,62,1104,59,0,24.0,47.0,9.0,25.0,5.0,13.0,7.0,14.0,17.0,11.0,5.0,4.0,20.0,19.0,39.0,2.0,11.0,19.0,25.0,10.0,20.0,10.0,15.0,7.0,3.0,15.0,-3,0,10,2,-8
2006,138,1449,67,1228,64,0,17.0,45.0,5.0,15.0,28.0,39.0,8.0,27.0,8.0,11.0,5.0,5.0,17.0,25.0,63.0,5.0,18.0,9.0,11.0,10.0,25.0,15.0,12.0,4.0,0.0,28.0,-3,0,4,5,1
2006,138,1455,80,1397,73,0,24.0,48.0,9.0,15.0,23.0,29.0,9.0,25.0,16.0,13.0,3.0,2.0,12.0,27.0,67.0,10.0,29.0,9.0,13.0,18.0,20.0,15.0,10.0,9.0,7.0,20.0,-7,0,2,7,5
2006,139,1133,72,1338,66,0,22.0,59.0,2.0,6.0,26.0,32.0,16.0,24.0,14.0,8.0,8.0,2.0,16.0,25.0,61.0,6.0,20.0,10.0,11.0,12.0,26.0,11.0,14.0,2.0,2.0,23.0,-6,0,5,13,8
2006,139,1163,87,1246,83,0,31.0,62.0,4.0,13.0,21.0,30.0,13.0,22.0,16.0,12.0,7.0,1.0,16.0,29.0,62.0,8.0,24.0,17.0,18.0,11.0,23.0,15.0,14.0,7.0,1.0,21.0,-4,0,8,1,-7
2006,139,1206,65,1314,60,0,23.0,58.0,4.0,16.0,15.0,19.0,11.0,27.0,14.0,8.0,7.0,2.0,8.0,23.0,64.0,10.0,30.0,4.0,4.0,13.0,27.0,16.0,13.0,3.0,10.0,15.0,-5,0,3,11,8
2006,139,1207,70,1326,52,0,27.0,58.0,6.0,14.0,10.0,12.0,12.0,25.0,18.0,8.0,6.0,5.0,10.0,19.0,47.0,5.0,16.0,9.0,9.0,3.0,21.0,10.0,11.0,4.0,4.0,14.0,-18,0,2,7,5
2006,139,1272,72,1137,56,0,23.0,48.0,7.0,16.0,19.0,26.0,7.0,18.0,15.0,9.0,10.0,2.0,20.0,15.0,41.0,2.0,12.0,24.0,29.0,11.0,22.0,8.0,19.0,4.0,0.0,20.0,-16,0,9,1,-8
2006,139,1400,75,1301,54,0,26.0,56.0,8.0,19.0,15.0,19.0,9.0,29.0,17.0,10.0,8.0,3.0,14.0,22.0,56.0,3.0,22.0,7.0,12.0,6.0,22.0,10.0,13.0,7.0,3.0,17.0,-21,0,10,2,-8
2006,139,1437,82,1112,78,0,28.0,52.0,9.0,19.0,17.0,20.0,12.0,19.0,13.0,13.0,6.0,4.0,19.0,28.0,65.0,5.0,17.0,17.0,20.0,20.0,14.0,15.0,10.0,7.0,2.0,19.0,-4,0,8,1,-7
2006,139,1452,67,1322,54,0,18.0,46.0,7.0,22.0,24.0,33.0,8.0,20.0,11.0,14.0,13.0,2.0,15.0,21.0,55.0,6.0,20.0,6.0,11.0,17.0,24.0,13.0,24.0,7.0,3.0,24.0,-13,0,14,6,-8
2006,143,1261,62,1181,54,0,24.0,61.0,2.0,7.0,12.0,23.0,16.0,29.0,14.0,15.0,7.0,9.0,16.0,18.0,65.0,5.0,26.0,13.0,16.0,17.0,27.0,12.0,16.0,9.0,5.0,18.0,-8,0,1,4,3
2006,143,1272,80,1133,64,0,31.0,60.0,6.0,15.0,12.0,18.0,11.0,30.0,11.0,13.0,10.0,7.0,18.0,20.0,60.0,5.0,16.0,19.0,27.0,14.0,21.0,6.0,17.0,4.0,3.0,18.0,-16,0,13,1,-12
2006,143,1400,74,1452,71,0,28.0,58.0,4.0,19.0,14.0,20.0,17.0,28.0,19.0,13.0,8.0,1.0,12.0,25.0,55.0,15.0,33.0,6.0,8.0,3.0,13.0,19.0,8.0,3.0,1.0,14.0,-3,0,6,2,-4
2006,143,1417,73,1211,71,0,23.0,57.0,6.0,21.0,21.0,30.0,12.0,20.0,12.0,10.0,5.0,4.0,22.0,24.0,51.0,3.0,10.0,20.0,26.0,11.0,26.0,14.0,17.0,3.0,4.0,22.0,-2,0,3,2,-1
2006,144,1163,98,1449,92,1,24.0,45.333333333333336,8.88888888888889,16.88888888888889,30.22222222222222,41.77777777777778,8.88888888888889,28.444444444444443,13.333333333333334,23.11111111111111,6.222222222222222,4.444444444444445,17.77777777777778,30.22222222222222,71.11111111111111,5.333333333333333,17.77777777777778,16.0,20.444444444444443,15.11111111111111,18.666666666666668,8.0,15.11111111111111,16.88888888888889,2.6666666666666665,29.33333333333333,-6,0,5,1,-4
2006,144,1196,57,1207,53,0,19.0,45.0,5.0,13.0,14.0,17.0,9.0,22.0,7.0,12.0,4.0,8.0,14.0,21.0,54.0,5.0,21.0,6.0,8.0,13.0,19.0,15.0,12.0,8.0,4.0,16.0,-4,0,7,3,-4
2006,144,1206,63,1455,55,0,20.0,44.0,8.0,16.0,15.0,23.0,2.0,30.0,12.0,9.0,5.0,5.0,16.0,20.0,64.0,3.0,24.0,12.0,17.0,17.0,26.0,8.0,9.0,4.0,1.0,21.0,-8,0,7,11,4
2006,144,1437,60,1130,59,1,18.666666666666668,53.333333333333336,3.555555555555556,16.88888888888889,12.444444444444445,17.77777777777778,13.333333333333334,18.666666666666668,8.0,9.77777777777778,9.77777777777778,1.7777777777777777,18.666666666666668,20.444444444444443,43.55555555555556,4.444444444444445,16.88888888888889,7.111111111111111,15.11111111111111,9.77777777777778,24.88888888888889,16.0,18.666666666666668,4.444444444444445,5.333333333333333,18.666666666666668,-1,0,4,1,-3
2006,145,1261,70,1400,60,1,24.88888888888889,58.66666666666666,2.6666666666666665,16.0,9.77777777777778,14.22222222222222,8.0,29.33333333333333,16.0,8.88888888888889,7.111111111111111,6.222222222222222,11.555555555555555,18.666666666666668,61.333333333333336,8.88888888888889,25.77777777777778,7.111111111111111,9.77777777777778,12.444444444444445,27.55555555555556,12.444444444444445,10.666666666666666,6.222222222222222,6.222222222222222,14.22222222222222,-10,0,2,4,2
2006,145,1417,50,1272,45,0,14.0,40.0,2.0,8.0,20.0,39.0,13.0,23.0,7.0,17.0,4.0,2.0,14.0,17.0,54.0,2.0,17.0,9.0,15.0,16.0,25.0,5.0,18.0,8.0,1.0,29.0,-5,0,1,2,1
2006,146,1196,75,1437,62,0,22.0,54.0,4.0,17.0,27.0,31.0,19.0,34.0,14.0,16.0,2.0,8.0,22.0,18.0,73.0,4.0,23.0,22.0,27.0,26.0,14.0,8.0,6.0,6.0,6.0,24.0,-13,0,1,3,2
2006,146,1206,86,1163,84,1,26.666666666666668,53.333333333333336,8.0,16.0,15.11111111111111,22.22222222222222,13.333333333333334,19.55555555555556,11.555555555555555,9.77777777777778,5.333333333333333,1.7777777777777777,15.11111111111111,27.55555555555556,58.66666666666666,6.222222222222222,19.55555555555556,13.333333333333334,16.88888888888889,12.444444444444445,17.77777777777778,13.333333333333334,8.0,5.333333333333333,6.222222222222222,17.77777777777778,-2,0,1,11,10
2006,152,1196,73,1206,58,0,23.0,53.0,12.0,25.0,15.0,19.0,16.0,24.0,8.0,15.0,5.0,4.0,12.0,23.0,56.0,2.0,11.0,10.0,14.0,11.0,16.0,6.0,11.0,8.0,2.0,15.0,-15,0,11,3,-8
2006,152,1417,59,1261,45,0,21.0,51.0,5.0,18.0,12.0,17.0,15.0,27.0,10.0,17.0,10.0,5.0,24.0,16.0,50.0,0.0,6.0,13.0,28.0,14.0,19.0,4.0,15.0,9.0,7.0,18.0,-14,0,4,2,-2
2006,154,1196,73,1417,57,0,26.0,58.0,6.0,19.0,15.0,20.0,9.0,26.0,21.0,6.0,7.0,10.0,13.0,22.0,61.0,3.0,17.0,10.0,14.0,14.0,26.0,11.0,12.0,3.0,1.0,22.0,-16,0,2,3,1
2007,134,1310,77,1197,69,0,24.0,62.0,8.0,27.0,21.0,28.0,17.0,25.0,10.0,11.0,5.0,2.0,17.0,29.0,64.0,4.0,17.0,7.0,18.0,15.0,27.0,13.0,13.0,6.0,3.0,26.0,-8,0,16,16,0
2007,136,1130,84,1403,75,0,30.0,57.0,8.0,20.0,16.0,20.0,11.0,24.0,16.0,8.0,3.0,9.0,10.0,30.0,65.0,7.0,17.0,8.0,9.0,11.0,16.0,11.0,6.0,4.0,0.0,15.0,-9,0,10,7,-3
2007,136,1139,57,1330,46,0,19.0,46.0,9.0,24.0,10.0,16.0,9.0,26.0,11.0,11.0,6.0,3.0,15.0,18.0,55.0,4.0,20.0,6.0,7.0,12.0,22.0,4.0,11.0,8.0,4.0,21.0,-11,0,12,5,-7
2007,136,1207,80,1125,55,0,29.0,53.0,7.0,16.0,15.0,20.0,12.0,27.0,17.0,12.0,9.0,4.0,16.0,20.0,56.0,6.0,26.0,9.0,17.0,15.0,15.0,10.0,12.0,6.0,1.0,16.0,-25,0,15,2,-13
2007,136,1231,70,1211,57,0,23.0,58.0,9.0,25.0,15.0,16.0,12.0,33.0,15.0,13.0,3.0,2.0,14.0,19.0,56.0,7.0,19.0,12.0,16.0,6.0,24.0,14.0,10.0,6.0,5.0,17.0,-13,0,10,7,-3
2007,136,1257,78,1390,58,0,25.0,51.0,7.0,17.0,21.0,28.0,8.0,18.0,12.0,13.0,11.0,1.0,25.0,21.0,51.0,3.0,12.0,13.0,27.0,17.0,20.0,10.0,21.0,2.0,1.0,22.0,-20,0,11,6,-5
2007,136,1268,82,1172,70,0,31.0,68.0,6.0,17.0,14.0,19.0,19.0,35.0,19.0,22.0,8.0,4.0,15.0,24.0,70.0,10.0,37.0,12.0,14.0,13.0,22.0,17.0,17.0,13.0,2.0,17.0,-12,0,13,4,-9
2007,136,1277,61,1266,49,0,22.0,41.0,4.0,10.0,13.0,15.0,4.0,24.0,17.0,15.0,6.0,3.0,18.0,15.0,47.0,10.0,29.0,9.0,15.0,12.0,17.0,7.0,15.0,6.0,4.0,19.0,-12,0,8,9,1
2007,136,1314,86,1184,65,0,37.0,57.0,6.0,13.0,6.0,11.0,11.0,27.0,24.0,22.0,7.0,6.0,8.0,28.0,59.0,6.0,22.0,3.0,6.0,6.0,10.0,14.0,16.0,12.0,1.0,13.0,-21,0,16,1,-15
2007,136,1326,78,1148,57,0,28.0,54.0,11.0,20.0,11.0,18.0,9.0,26.0,14.0,10.0,5.0,2.0,5.0,19.0,53.0,10.0,26.0,9.0,10.0,6.0,21.0,8.0,12.0,4.0,3.0,12.0,-21,0,16,1,-15
2007,136,1338,79,1460,58,0,30.0,55.0,10.0,21.0,9.0,14.0,8.0,36.0,21.0,17.0,3.0,7.0,12.0,23.0,69.0,5.0,20.0,7.0,12.0,13.0,17.0,12.0,8.0,9.0,1.0,15.0,-21,0,14,3,-11
